page,strip,panel,panel_area,text_area
738,1,0,100777,3311
738,2,0,24957,5504
738,2,1,24249,0
738,2,2,21894,4366
738,2,3,24780,1850
739,0,0,25200,1909
739,0,1,49140,10211
739,0,2,25239,4988
739,1,0,25060,2542
739,1,1,24702,3945
739,1,2,24030,9107
739,1,3,25098,3636
739,2,0,24780,0
739,2,1,24072,0
739,2,2,22833,312
739,2,3,24780,3113
740,0,0,62604,13613
740,0,1,20445,468
740,0,2,22796,3480
740,0,3,17236,5590
740,0,4,12232,0
740,0,5,13800,0
740,0,6,12144,0
740,0,7,15318,0
740,0,8,24325,0
740,0,9,24603,0
740,0,10,14734,2185
741,0,0,25883,5630
741,0,1,24978,7314
741,0,2,25020,7311
741,0,3,25740,9386
741,1,0,25020,2088
741,1,1,24840,0
741,1,2,25020,3464
741,1,3,25060,1926
741,2,0,25418,8119
741,2,1,24523,4216
741,2,2,24523,0
741,2,3,25239,2402
742,0,0,24840,1838
742,0,1,24978,5775
742,0,2,50680,2615
742,1,0,25560,2890
742,1,1,24840,4408
742,1,2,24660,4264
742,1,3,25060,3828
742,2,0,14141,180
742,2,1,14141,640
742,2,2,14240,0
742,2,3,14240,0
742,2,4,13962,0
742,2,5,13604,0
742,2,6,13706,2880
743,0,0,61438,11272
743,0,1,20294,0
743,0,2,13066,0
743,0,3,13900,0
743,0,4,27800,0
743,0,5,11398,0
743,0,6,12696,0
743,0,7,20586,0
743,0,8,44979,0
743,0,9,16497,1926
744,0,0,25239,8822
744,0,1,24660,6722
744,0,2,24840,4798
744,0,3,25560,7858
744,1,0,25662,3922
744,1,1,25116,5088
744,1,2,24797,5447
744,1,3,25560,2684
744,2,0,25380,6345
744,2,1,24840,8173
744,2,2,24840,5415
744,2,3,25740,4206
745,0,0,25239,2509
745,0,1,24523,8215
745,0,2,23940,3620
745,0,3,25597,5741
745,1,0,25380,7142
745,1,1,18540,1875
745,1,2,18437,1790
745,1,3,18079,1912
745,1,4,19332,7426
745,2,0,25098,3972
745,2,1,48416,15656
745,2,2,25134,2196
746,0,0,61600,11857
746,0,1,20300,2205
746,0,2,25620,7003
746,0,3,14100,2425
746,0,4,14100,2387
746,0,5,26226,5723
746,0,6,20580,6029
746,0,7,40749,8022
746,0,8,20440,3223
747,0,0,25597,4040
747,0,1,31146,4075
747,0,2,42781,3476
747,1,0,26169,2226
747,1,1,50142,8004
747,1,2,25662,8942
747,2,0,25597,5756
747,2,1,48867,12430
747,2,2,25098,1568
748,0,0,100598,23567
748,1,0,25239,7172
748,1,1,24523,6175
748,1,2,24702,5285
748,1,3,25418,3135
748,2,0,25560,5735
748,2,1,49140,8148
748,2,2,25380,2488
749,0,0,60444,11615
749,0,1,20424,3156
749,0,2,12788,3255
749,0,3,26688,5011
749,0,4,23491,6085
749,0,5,16402,3104
749,0,6,20164,4419
749,0,7,40896,4885
749,0,8,21009,3623
750,0,0,25740,7724
750,0,1,24978,1538
750,0,2,25020,3124
750,0,3,25380,4254
750,1,0,60804,0
750,1,1,39054,0
750,1,2,53110,0
750,2,0,25098,5465
750,2,1,24564,8134
750,2,2,24249,6689
750,2,3,24957,7497
751,0,0,25380,6910
751,0,1,49140,5051
751,0,2,25239,6590
751,1,0,25276,7479
751,1,1,24386,5419
751,1,2,24564,12729
751,1,3,24742,7635
751,2,0,24957,6041
751,2,1,24072,7056
751,2,2,24426,7037
751,2,3,24780,8249
752,0,0,61299,12996
752,0,1,20433,1123
752,0,2,20433,1302
752,0,3,19460,5847
752,0,4,19460,6667
752,0,5,20286,2191
752,0,6,20148,3572
752,0,7,19320,5021
752,0,8,19458,0
752,0,9,20148,2853
753,0,0,25418,5175
753,0,1,24702,9963
753,0,2,24702,8260
753,0,3,25418,4827
753,1,0,24978,7830
753,1,1,25560,9666
753,1,2,25740,3867
753,1,3,24840,8012
753,2,0,24742,7432
753,2,1,24564,7531
753,2,2,24564,3575
753,2,3,25098,4525
754,0,0,24920,3098
754,0,1,24344,11681
754,0,2,24702,7766
754,0,3,25060,2817
754,1,0,25380,4642
754,1,1,48960,17074
754,1,2,25060,5348
754,2,0,25060,4365
754,2,1,24523,8960
754,2,2,24386,5363
754,2,3,24920,6605
755,0,0,61880,12201
755,0,1,20440,716
755,0,2,12180,1244
755,0,3,12600,3122
755,0,4,14039,4133
755,0,5,12510,3287
755,0,6,12371,4695
755,0,7,13622,4458
755,0,8,20868,4866
755,0,9,13395,2416
755,0,10,18060,6551
755,0,11,13160,1341
755,0,12,13720,790
756,0,0,25060,8998
756,0,1,24840,5713
756,0,2,24660,6411
756,0,3,25060,2293
756,1,0,25340,8092
756,1,1,24978,4883
756,1,2,24435,2401
756,1,3,25060,4543
756,2,0,25060,4493
756,2,1,19332,5652
756,2,2,29370,6274
756,2,3,23496,4044
757,0,0,25340,4418
757,0,1,24978,6648
757,0,2,24978,4015
757,0,3,25521,5049
757,1,0,25521,7705
757,1,1,24797,4261
757,1,2,24660,5551
757,1,3,25380,5730
757,2,0,25098,9483
757,2,1,26522,3801
757,2,2,19470,1106
757,2,3,24780,8643
758,0,0,62300,10639
758,0,1,20160,0
758,0,2,12600,0
758,0,3,14280,0
758,0,4,12600,0
758,0,5,12371,0
758,0,6,13622,0
758,0,7,12232,0
758,0,8,9729,0
758,0,9,10011,0
758,0,10,19740,0
758,0,11,12549,0
758,0,12,27160,3521
759,0,0,39672,4664
759,0,1,19140,4123
759,0,2,18165,4068
759,0,3,20241,3279
759,1,0,29583,6290
759,1,1,16954,4036
759,1,2,25950,4648
759,1,3,24047,3894
759,2,0,22606,4612
759,2,1,30260,7448
759,2,2,25276,4899
759,2,3,21417,4604
760,0,0,25521,6076
760,0,1,21840,5168
760,0,2,24934,4154
760,0,3,25662,6159
760,1,0,25521,3646
760,1,1,24934,8124
760,1,2,24978,7022
760,1,3,25340,7929
760,2,0,25098,4954
760,2,1,48772,11192
760,2,2,24603,3875
761,0,0,61299,14109
761,0,1,20294,1658
761,0,2,13205,0
761,0,3,27105,0
761,0,4,13344,0
761,0,5,10842,0
761,0,6,14456,0
761,0,7,20433,0
761,0,8,10008,0
761,0,9,25944,0
761,0,10,22908,5579
762,0,0,25418,3943
762,0,1,21659,2644
762,0,2,24840,5906
762,0,3,25380,3927
762,1,0,25418,2629
762,1,1,24523,5509
762,1,2,24702,5478
762,1,3,25060,5138
762,2,0,24564,7690
762,2,1,24564,9312
762,2,2,24165,8212
762,2,3,24920,9203
763,0,0,25060,2841
763,0,1,24165,9685
763,0,2,24660,7003
763,0,3,25020,3850
763,1,0,49680,9092
763,1,1,50400,4964
763,2,0,24920,6261
763,2,1,29014,4557
763,2,2,18156,0
763,2,3,24957,2717
764,0,0,61577,15213
764,0,1,20155,3754
764,0,2,25576,2758
764,0,3,14317,4234
764,0,4,13580,3531
764,0,5,26320,2213
764,0,6,20424,4143
764,0,7,11454,3350
764,0,8,26082,3277
764,0,9,20010,5699
765,0,0,24978,0
765,0,1,25702,6526
765,0,2,25521,584
765,0,3,24978,4055
765,1,0,17280,0
765,1,1,18360,0
765,1,2,18000,0
765,1,3,26820,0
765,1,4,18000,3368
765,2,0,24702,5542
765,2,1,24881,4912
765,2,2,25060,5670
765,2,3,24957,3507
766,0,0,25200,3527
766,0,1,49594,1053
766,0,2,25340,6749
766,1,0,25844,5304
766,1,1,49868,1385
766,1,2,25340,430
766,2,0,100214,8884
767,0,0,61160,10290
767,0,1,20294,2074
767,0,2,16124,4784
767,0,3,23213,5803
767,0,4,23491,6015
767,0,5,16402,1201
767,0,6,20294,3825
767,0,7,26132,1742
767,0,8,14628,3080
767,0,9,18768,5330
768,0,0,25844,3025
768,0,1,24752,6597
768,0,2,24934,3507
768,0,3,25480,0
768,1,0,25060,5409
768,1,1,23986,8147
768,1,2,24344,0
768,1,3,24881,1604
768,2,0,49484,9342
768,2,1,49662,6661
769,0,0,25418,5504
769,0,1,49500,3015
769,0,2,25380,5170
769,1,0,25380,0
769,1,1,19080,0
769,1,2,27540,0
769,1,3,25200,4779
769,2,0,33264,9023
769,2,1,31152,0
769,2,2,32736,7661
770,0,0,61160,12030
770,0,1,20294,3765
770,0,2,20300,1539
770,0,3,19599,3546
770,0,4,19599,1470
770,0,5,20586,0
770,0,6,20294,3218
770,0,7,13720,1188
770,0,8,11815,522
770,0,9,15960,5031
770,0,10,16541,4271
771,0,0,49680,2105
771,0,1,24660,1024
771,0,2,25560,6466
771,1,0,25380,3709
771,1,1,49140,14190
771,1,2,25380,6099
771,2,0,24426,5136
771,2,1,24957,5507
771,2,2,24957,5898
771,2,3,23718,8543
772,0,0,25200,7533
772,0,1,24480,7078
772,0,2,24702,5201
772,0,3,25060,1968
772,1,0,25340,4844
772,1,1,24616,1304
772,1,2,24523,0
772,1,3,25060,3904
772,2,0,24564,2671
772,2,1,24386,3902
772,2,2,21360,0
772,2,3,24780,870
773,0,0,52854,11752
773,0,1,28566,3432
773,0,2,57232,859
773,0,3,28908,0
773,0,4,54488,933
773,0,5,64860,1942
773,0,6,16974,3669
774,0,0,25098,2866
774,0,1,24881,1683
774,0,2,49941,6238
774,1,0,25380,2105
774,1,1,24660,4021
774,1,2,24616,4612
774,1,3,25340,6701
774,2,0,25276,3816
774,2,1,24742,4749
774,2,2,24165,9802
774,2,3,25098,4090
775,0,0,25521,11346
775,0,1,49775,17590
775,0,2,25200,6722
775,1,0,25239,6447
775,1,1,49320,24876
775,1,2,25560,2829
775,2,0,18408,6520
775,2,1,29205,5392
775,2,2,49560,9205
776,0,0,60996,14697
776,0,1,20148,1424
776,0,2,12460,846
776,0,3,13720,468
776,0,4,12740,0
776,0,5,12320,1545
776,0,6,13580,3381
776,0,7,12880,1329
776,0,8,33777,4631
776,0,9,13440,3010
776,0,10,18487,362
776,0,11,13761,2859
777,0,0,25239,2223
777,0,1,30967,4312
777,0,2,17005,2675
777,0,3,25239,1469
777,1,0,17005,0
777,1,1,30251,7454
777,1,2,24702,7307
777,1,3,25060,2371
777,2,0,24957,7239
777,2,1,24249,3603
777,2,2,24249,5241
777,2,3,24957,7815
778,0,0,33473,4183
778,0,1,31146,10824
778,0,2,33108,5739
778,1,0,15660,0
778,1,1,14940,0
778,1,2,14320,0
778,1,3,14499,3548
778,1,4,14220,0
778,1,5,25200,6375
778,2,0,24957,1396
778,2,1,23895,5106
778,2,2,24426,3188
778,2,3,24780,5491
779,0,0,61299,12852
779,0,1,20155,0
779,0,2,12788,0
779,0,3,12927,0
779,0,4,13205,0
779,0,5,12649,0
779,0,6,13066,0
779,0,7,13205,0
779,0,8,20433,0
779,0,9,13066,0
779,0,10,13020,0
779,0,11,13205,0
779,0,12,18904,4164
780,0,0,20091,2119
780,0,1,20272,4519
780,0,2,20566,0
780,0,3,20453,6018
780,0,4,19548,1476
780,1,0,25521,5240
780,1,1,25116,9034
780,1,2,24978,6390
780,1,3,25702,4400
780,2,0,25380,8264
780,2,1,24480,2877
780,2,2,21301,7539
780,2,3,25098,6593
781,0,0,25340,7891
781,0,1,49775,17118
781,0,2,25340,7558
781,1,0,24702,3637
781,1,1,24702,5166
781,1,2,24660,6983
781,1,3,25200,7194
781,2,0,24920,3522
781,2,1,24523,3235
781,2,2,24344,5244
781,2,3,25098,4627
782,0,0,61021,14167
782,0,1,20433,2579
782,0,2,22960,3044
782,0,3,17080,4766
782,0,4,17202,4449
782,0,5,22842,6136
782,0,6,20160,4806
782,0,7,25760,3618
782,0,8,15960,4800
782,0,9,17920,3963
783,0,0,33123,2610
783,0,1,33840,4321
783,0,2,33840,8406
783,1,0,24840,0
783,1,1,25060,2979
783,1,2,25060,4100
783,1,3,20943,3472
783,2,0,25632,1996
783,2,1,51620,13239
783,2,2,19293,1078
784,0,0,25239,2656
784,0,1,20048,3939
784,0,2,27000,600
784,0,3,25200,2420
784,1,0,33660,2690
784,1,1,33123,6688
784,1,2,33840,8988
784,2,0,24957,3947
784,2,1,24208,8243
784,2,2,24426,7577
784,2,3,24780,4324
785,0,0,62463,13350
785,0,1,20445,4345
785,0,2,16541,0
785,0,3,23520,1940
785,0,4,41160,11162
785,0,5,20720,1658
785,0,6,15820,0
785,0,7,17236,3277
785,0,8,26410,4583
786,0,0,25020,5310
786,0,1,49680,1878
786,0,2,25200,5802
786,1,0,21960,4707
786,1,1,27540,3998
786,1,2,51660,2985
786,2,0,25276,7454
786,2,1,19402,7649
786,2,2,28143,11118
786,2,3,24780,1847
787,0,0,25418,4631
787,0,1,24840,4838
787,0,2,50040,4146
787,1,0,25380,4302
787,1,1,24840,4990
787,1,2,24660,3193
787,1,3,25380,3900
787,2,0,25098,1752
787,2,1,74404,5055
788,0,0,61716,13800
788,0,1,20433,894
788,0,2,16263,3999
788,0,3,11537,3027
788,0,4,30774,7155
788,0,5,21390,5276
788,0,6,18626,0
788,0,7,18765,2157
788,0,8,24360,7200
788,0,9,18060,5190
789,0,0,25662,5401
789,0,1,24934,3113
789,0,2,24978,5623
789,0,3,25521,6151
789,1,0,49868,3718
789,1,1,25521,5166
789,1,2,25521,5383
789,2,0,24920,2125
789,2,1,24564,4232
789,2,2,49840,11439
790,0,0,25239,0
790,0,1,25159,0
790,0,2,24978,1524
790,0,3,25702,3137
790,1,0,25521,4949
790,1,1,24797,0
790,1,2,24797,4429
790,1,3,25702,4848
790,2,0,49941,0
790,2,1,24660,7224
790,2,2,25597,4146
791,0,0,62181,15823
791,0,1,20727,2231
791,0,2,20300,6227
791,0,3,40740,14267
791,0,4,20155,7545
791,0,5,40004,11305
791,0,6,19458,8264
791,0,7,20139,1453
792,0,0,25418,1988
792,0,1,24480,7162
792,0,2,24660,2668
792,0,3,25380,3904
792,1,0,25521,4345
792,1,1,24797,4830
792,1,2,24797,4238
792,1,3,23711,3568
792,2,0,24603,3891
792,2,1,24249,7550
792,2,2,24426,6327
792,2,3,24780,5646
793,0,0,24742,5247
793,0,1,48772,14293
793,0,2,24920,8404
793,1,0,24616,2780
793,1,1,25340,4643
793,1,2,25239,6418
793,1,3,24165,9362
793,2,0,25098,8962
793,2,1,24386,7639
793,2,2,24208,6232
793,2,3,25098,6721
794,0,0,61880,15997
794,0,1,20300,3318
794,0,2,24186,3679
794,0,3,32526,11483
794,0,4,24012,7790
794,0,5,20148,7509
794,0,6,33120,5052
794,0,7,27048,5372
795,0,0,24920,4324
795,0,1,24564,4827
795,0,2,23270,8858
795,0,3,25098,5525
795,1,0,25380,9779
795,1,1,49413,8371
795,1,2,25380,5686
795,2,0,24957,5579
795,2,1,24386,6878
795,2,2,21771,0
795,2,3,25134,5610
796,0,0,25060,9934
796,0,1,24702,5077
796,0,2,24344,5728
796,0,3,25098,2778
796,1,0,20091,6042
796,1,1,20453,6653
796,1,2,20160,2933
796,1,3,19980,1300
796,1,4,19869,7100
796,2,0,24920,4585
796,2,1,48594,16462
796,2,2,24464,8606
797,0,0,62020,18336
797,0,1,20440,1270
797,0,2,27105,2889
797,0,3,12740,4539
797,0,4,27720,5524
797,0,5,12093,3511
797,0,6,20874,3005
797,0,7,62480,8334
798,0,0,25020,8698
798,0,1,24660,6906
798,0,2,24616,4454
798,0,3,25521,6320
798,1,0,33480,4127
798,1,1,32760,7651
798,1,2,33115,9591
798,2,0,33108,7580
798,2,1,32752,4662
798,2,2,32922,9220
799,0,0,25060,3835
799,0,1,24660,351
799,0,2,24480,0
799,0,3,25060,0
799,1,0,25200,7359
799,1,1,24840,0
799,1,2,24797,0
799,1,3,25200,1570
799,2,0,24640,6155
799,2,1,48048,11893
799,2,2,24816,1273
800,0,0,60720,21282
800,0,1,20148,2325
800,0,2,41020,1980
800,0,3,16660,3082
800,0,4,23240,6022
800,0,5,20727,5524
800,0,6,62040,3543
801,0,0,25060,6121
801,0,1,24660,5462
801,0,2,23220,1210
801,0,3,25380,0
801,1,0,24920,2367
801,1,1,24386,8516
801,1,2,24523,3908
801,1,3,25418,9109
801,2,0,24780,3745
801,2,1,24249,4360
801,2,2,24386,8233
801,2,3,24742,7144
802,0,0,25098,3975
802,0,1,24208,1762
802,0,2,24564,3981
802,0,3,24920,4536
802,1,0,25060,3671
802,1,1,24523,6626
802,1,2,24702,2540
802,1,3,25239,9413
802,2,0,49560,6081
802,2,1,22302,5459
802,2,2,24992,5543
803,0,0,61600,13820
803,0,1,20440,0
803,0,2,13205,0
803,0,3,12460,0
803,0,4,13580,0
803,0,5,13160,0
803,0,6,12600,0
803,0,7,13205,3626
803,0,8,32706,2482
803,0,9,11676,0
803,0,10,11760,0
803,0,11,11398,0
803,0,12,10981,0
804,0,0,25200,3062
804,0,1,24840,1192
804,0,2,24480,1556
804,0,3,25380,5100
804,1,0,24840,6044
804,1,1,24660,6990
804,1,2,24480,4779
804,1,3,25200,5830
804,2,0,24920,2875
804,2,1,48772,14048
804,2,2,24742,5131
805,0,0,25060,4572
805,0,1,24840,6099
805,0,2,27360,1862
805,0,3,20700,2163
805,1,0,25060,5469
805,1,1,24702,1934
805,1,2,24523,8987
805,1,3,25060,5185
805,2,0,49762,2739
805,2,1,24660,5498
805,2,2,25020,4192
806,0,0,60858,15880
806,0,1,20286,2606
806,0,2,20433,1844
806,0,3,19321,3022
806,0,4,19460,5971
806,0,5,20294,2767
806,0,6,20294,0
806,0,7,61160,528
807,0,0,25380,603
807,0,1,24480,703
807,0,2,24797,637
807,0,3,25521,7080
807,1,0,25060,5222
807,1,1,24480,4525
807,1,2,23986,6944
807,1,3,25239,6898
807,2,0,25098,6355
807,2,1,24208,4518
807,2,2,24165,6954
807,2,3,25239,2236
808,0,0,25521,2855
808,0,1,24616,5670
808,0,2,24660,7090
808,0,3,25380,2538
808,1,0,25380,9342
808,1,1,48960,9483
808,1,2,25060,1088
808,2,0,25098,3408
808,2,1,24208,1533
808,2,2,49840,7264
809,0,0,60996,15432
809,0,1,19872,2396
809,0,2,25900,2782
809,0,3,14280,2701
809,0,4,26040,3219
809,0,5,13761,3299
809,0,6,20286,3509
809,0,7,35190,2989
809,0,8,24564,2904
810,0,0,25239,0
810,0,1,24523,0
810,0,2,24523,0
810,0,3,25239,4154
810,1,0,100620,1155
810,2,0,24816,0
810,2,1,23936,0
810,2,2,24288,0
810,2,3,24816,18091
811,0,0,48960,2185
811,0,1,25380,3300
811,0,2,25060,9344
811,1,0,25380,8193
811,1,1,24660,7422
811,1,2,23220,6235
811,1,3,25239,3532
811,2,0,25134,0
811,2,1,24426,0
811,2,2,23936,0
811,2,3,24816,0
812,0,0,62040,14885
812,0,1,20727,1479
812,0,2,41595,1766
812,0,3,24534,4846
812,0,4,15680,4855
812,0,5,20440,372
812,0,6,14980,4506
812,0,7,14840,0
812,0,8,29960,275
813,0,0,24797,4234
813,0,1,24840,0
813,0,2,25200,1636
813,0,3,25200,2988
813,1,0,25200,1681
813,1,1,24840,1779
813,1,2,24840,5724
813,1,3,25200,6529
813,2,0,24957,4514
813,2,1,47967,13707
813,2,2,25134,8349
814,0,0,25380,1389
814,0,1,49232,14883
814,0,2,25560,1231
814,1,0,25098,5681
814,1,1,23986,7392
814,1,2,24480,3753
814,1,3,25740,7486
814,2,0,18939,3901
814,2,1,19046,4315
814,2,2,38843,0
814,2,3,21480,4105
815,0,0,71280,14470
815,1,0,41580,3407
815,1,1,41580,3407
815,1,2,40880,4862
815,1,3,28078,6563
815,1,4,32665,5908
815,1,5,19596,5966
816,0,0,27540,4643
816,0,1,24881,4279
816,0,2,25239,2672
816,0,3,18974,6491
816,1,0,25380,5670
816,1,1,49140,17792
816,1,2,25060,2759
816,2,0,24780,5484
816,2,1,23895,7652
816,2,2,24426,3042
816,2,3,24992,3841
817,0,0,100980,11184
817,1,0,25560,3984
817,1,1,24660,2451
817,1,2,24523,6905
817,1,3,25239,2473
817,2,0,24957,0
817,2,1,24072,4168
817,2,2,49914,4900
818,0,0,61160,13411
818,0,1,20433,0
818,0,2,20148,4586
818,0,3,19182,5271
818,0,4,19321,5102
818,0,5,20433,5537
818,0,6,20294,4738
818,0,7,19321,5127
818,0,8,19460,5848
818,0,9,20433,5567
819,0,0,24920,3357
819,0,1,24386,2385
819,0,2,23187,0
819,0,3,24957,8412
819,1,0,18720,4643
819,1,1,18360,1053
819,1,2,18360,0
819,1,3,18180,0
819,1,4,25380,3269
819,2,0,24742,2544
819,2,1,20648,445
819,2,2,27412,4122
819,2,3,24920,7332
820,0,0,24564,4801
820,0,1,24386,4666
820,0,2,24702,2575
820,0,3,25060,5299
820,1,0,25200,4990
820,1,1,24797,2259
820,1,2,24660,5559
820,1,3,25020,5484
820,2,0,24920,7610
820,2,1,48594,16994
820,2,2,24603,6155
821,0,0,62181,14820
821,0,1,20304,1158
821,0,2,15429,1652
821,0,3,24500,5015
821,0,4,40588,675
821,0,5,19182,5726
821,0,6,47677,2490
821,0,7,14178,1908
822,0,0,24920,3812
822,0,1,24386,0
822,0,2,49383,3855
822,1,0,25159,3738
822,1,1,49413,20286
822,1,2,25560,3120
822,2,0,23895,1312
822,2,1,24072,3608
822,2,2,25134,4623
822,2,3,24640,3632
823,0,0,25380,3513
823,0,1,49320,10339
823,0,2,25380,4884
823,1,0,20453,1148
823,1,1,19910,3036
823,1,2,20453,6960
823,1,3,20272,1725
823,1,4,19367,2064
823,2,0,24742,4250
823,2,1,24208,4838
823,2,2,24386,5403
823,2,3,25454,3907
824,0,0,60858,15175
824,0,1,20148,1687
824,0,2,39848,3552
824,0,3,39848,10535
824,0,4,20148,3595
824,0,5,30360,9363
824,0,6,28907,5813
825,0,0,24978,0
825,0,1,24934,5274
825,0,2,50680,14104
825,1,0,21600,8814
825,1,1,28800,11327
825,1,2,20091,5528
825,1,3,28819,6338
825,2,0,24564,6194
825,2,1,24386,5156
825,2,2,24386,5678
825,2,3,25134,4869
826,0,0,18868,4703
826,0,1,25098,5963
826,0,2,28819,6870
826,0,3,25776,7521
826,1,0,25060,6503
826,1,1,37590,10019
826,1,2,35577,4172
826,2,0,27590,9222
826,2,1,23318,11878
826,2,2,20292,8056
826,2,3,26522,6231
827,0,0,61577,13685
827,0,1,20155,2795
827,0,2,41283,4392
827,0,3,14873,5362
827,0,4,24603,4668
827,0,5,40180,5125
827,0,6,20300,5238
827,0,7,20433,2871
828,0,0,24881,1916
828,0,1,24660,3537
828,0,2,22733,3717
828,0,3,25060,1264
828,1,0,24702,5632
828,1,1,24523,3027
828,1,2,24120,9939
828,1,3,25060,1620
828,2,0,24288,4074
828,2,1,48498,16409
828,2,2,24640,4884
829,0,0,24920,6208
829,0,1,48416,13727
829,0,2,25098,5722
829,1,0,13067,0
829,1,1,26134,3705
829,1,2,33660,0
829,1,3,25200,7924
829,2,0,24464,3130
829,2,1,24112,6158
829,2,2,24112,4645
829,2,3,24640,4168
830,0,0,60417,13428
830,0,1,19865,0
830,0,2,13205,0
830,0,3,26688,0
830,0,4,12927,0
830,0,5,26634,0
830,0,6,21168,0
830,0,7,34704,0
830,0,8,11954,0
830,0,9,13622,0
831,0,0,73211,1831
831,0,1,25418,5013
831,1,0,24344,0
831,1,1,25060,2944
831,1,2,49128,12154
831,2,0,25060,8494
831,2,1,23986,4390
831,2,2,24523,0
831,2,3,24603,767
832,0,0,33660,2943
832,0,1,33304,3545
832,0,2,33485,1853
832,1,0,25020,4774
832,1,1,49413,11271
832,1,2,25200,4510
832,2,0,24742,2202
832,2,1,22196,6053
832,2,2,24344,4159
832,2,3,25239,4902
833,0,0,60858,14515
833,0,1,20424,2157
833,0,2,12420,612
833,0,3,12006,0
833,0,4,13524,390
833,0,5,16284,693
833,0,6,23046,2742
833,0,7,20286,9165
833,0,8,30498,3497
833,0,9,29256,6639
834,0,0,25380,2963
834,0,1,48960,7678
834,0,2,25060,4812
834,1,0,25380,4946
834,1,1,24660,4476
834,1,2,24523,8223
834,1,3,24742,0
834,2,0,24603,4074
834,2,1,24249,3097
834,2,2,23852,5424
834,2,3,25134,6931
835,0,0,24978,4364
835,0,1,24480,0
835,0,2,25597,4440
835,0,3,25200,4360
835,1,0,25702,5158
835,1,1,49413,15937
835,1,2,25380,5639
835,2,0,25276,8808
835,2,1,24386,7425
835,2,2,24564,5738
835,2,3,24742,6091
836,0,0,61438,14611
836,0,1,20294,0
836,0,2,12232,0
836,0,3,41839,0
836,0,4,27383,0
836,0,5,20874,0
836,0,6,41322,5220
836,0,7,20586,2730
837,0,0,25239,4994
837,0,1,24344,7166
837,0,2,24660,1566
837,0,3,25060,4596
837,1,0,50580,11526
837,1,1,50040,13668
837,2,0,25239,7105
837,2,1,24344,5452
837,2,2,22554,7640
837,2,3,24780,8271
838,0,0,25239,6797
838,0,1,23986,9894
838,0,2,49583,19022
838,1,0,25200,6178
838,1,1,21600,6632
838,1,2,24344,6795
838,1,3,24881,3881
838,2,0,24603,2030
838,2,1,24208,4870
838,2,2,24208,7573
838,2,3,24780,7520
839,0,0,61740,14081
839,0,1,20300,1702
839,0,2,20294,2420
839,0,3,19460,3664
839,0,4,19460,3316
839,0,5,20016,0
839,0,6,51800,1156
839,0,7,30520,5596
840,0,0,25239,8223
840,0,1,24840,7542
840,0,2,24660,4533
840,0,3,25418,5337
840,1,0,25418,7128
840,1,1,24660,5237
840,1,2,24840,8259
840,1,3,25380,7562
840,2,0,24957,7211
840,2,1,22962,5732
840,2,2,24564,4175
840,2,3,25098,4025
841,0,0,22733,5377
841,0,1,25098,2034
841,0,2,24742,1812
841,0,3,24208,9237
841,1,0,24881,4339
841,1,1,48688,2912
841,1,2,25239,9012
841,2,0,24992,5564
841,2,1,24288,7925
841,2,2,24112,1027
841,2,3,24640,8763
842,0,0,33473,4855
842,0,1,32760,6484
842,0,2,33473,4238
842,1,0,25060,5184
842,1,1,24881,5738
842,1,2,24523,3700
842,1,3,25060,1308
842,2,0,24742,5246
842,2,1,24386,10138
842,2,2,24249,10518
842,2,3,24640,2982
843,0,0,61577,16030
843,0,1,20294,858
843,0,2,12696,0
843,0,3,27048,0
843,0,4,14628,609
843,0,5,24840,0
843,0,6,20294,0
843,0,7,11815,5533
843,0,8,20700,0
843,0,9,10286,1814
843,0,10,13761,672
844,0,0,24920,4894
844,0,1,48238,7730
844,0,2,24920,5999
844,1,0,25200,3097
844,1,1,24660,1020
844,1,2,24660,5857
844,1,3,25200,2272
844,2,0,24640,1265
844,2,1,24112,1525
844,2,2,48752,8301
845,0,0,24920,9660
845,0,1,24386,7303
845,0,2,24564,8426
845,0,3,25098,7379
845,1,0,21301,3164
845,1,1,21420,9562
845,1,2,34380,1959
845,1,3,21659,5403
845,2,0,24920,0
845,2,1,24523,7116
845,2,2,24702,0
845,2,3,25239,4635
846,0,0,60858,16065
846,0,1,19734,897
846,0,2,24186,3612
846,0,3,29960,8179
846,0,4,12600,4998
846,0,5,13160,906
846,0,6,11454,4399
846,0,7,17802,4721
846,0,8,20010,1018
846,0,9,28704,0
847,0,0,25060,1121
847,0,1,24344,676
847,0,2,24840,351
847,0,3,25200,465
847,1,0,25239,5741
847,1,1,49140,20235
847,1,2,25200,0
847,2,0,24386,3620
847,2,1,24564,4554
847,2,2,23140,1351
847,2,3,24780,707
848,0,0,25098,2367
848,0,1,48772,19491
848,0,2,24920,2467
848,1,0,23807,2476
848,1,1,25020,3778
848,1,2,50580,2564
848,2,0,25060,0
848,2,1,23091,0
848,2,2,24523,0
848,2,3,24386,0
849,0,0,62181,16548
849,0,1,20727,2312
849,0,2,12927,640
849,0,3,13300,0
849,0,4,12460,0
849,0,5,12549,0
849,0,6,14000,0
849,0,7,12740,0
849,0,8,20016,0
849,0,9,19880,0
849,0,10,19460,0
849,0,11,20433,882
850,0,0,37648,13727
850,0,1,25560,4262
850,0,2,37620,13253
850,1,0,24300,6845
850,1,1,25380,7350
850,1,2,25200,7006
850,1,3,24660,4465
850,2,0,22606,6843
850,2,1,24386,6762
850,2,2,25632,9278
850,2,3,24957,8887
851,0,0,60306,11044
